feature,mi_score,data_type,is_target
ethyl 3-cyano-6-methyl-2-(phenylthio)isonicotinate,0.0,Metabolome,False
Glycine anhydride,0.0,Metabolome,False
Methyl-beta-galactopyranoside,0.0,Metabolome,False
"N'5-[3-(trifluoromethyl)benzoyl]-2,1,3-benzoxadiazole-5-carbohydrazide",0.0,Metabolome,False
Myricetin,0.0,Metabolome,False
4-Pyridoxic acid,0.0,Metabolome,False
Indole-3-acetic acid,0.0,Metabolome,False
2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid,0.0,Metabolome,False
Enalaprilat,0.0,Metabolome,False
Mesalamine,0.0,Metabolome,False
Isoferulic acid,0.0,Metabolome,False
LysoPC 20:2,0.0,Metabolome,False
"N,N-dimethyl-N'-(4-methylphenyl)sulfamide",0.0,Metabolome,False
FAHFA (7:0/24:1),0.0,Metabolome,False
Cymarin,0.0,Metabolome,False
"4-phenyl-2-[(3-pyridylamino)methylidene]cyclohexane-1,3-dione",0.0,Metabolome,False
Resolvin E1,0.0,Metabolome,False
N1-phenyl-2-(2-phenylacetyl)hydrazine-1-carbothioamide,0.0,Metabolome,False
GlcADG (18:2-18:2),0.0,Metabolome,False
N-(2-hydroxy-2-phenylethyl)-N'-(2-thienyl)urea,0.0,Metabolome,False
"p-Mentha-1,3,8-triene",0.0,Metabolome,False
"7,8-Dihydrofolate",0.0,Metabolome,False
Phe-Pro,0.0,Metabolome,False
4-Allyl-2-(β-D-glucopyranosyloxy)phenyl β-D-glucopyranoside,0.0,Metabolome,False
"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",0.0,Metabolome,False
FAHFA (2:0/16:0),0.0,Metabolome,False
Pizotifen,0.0,Metabolome,False
Thymine,0.0,Metabolome,False
D-(+)-Proline,0.0,Metabolome,False
Methionine sulfoxide,0.0,Metabolome,False
(R)-Equol,0.0,Metabolome,False
"2-Amino-1,3,4-octadecanetriol",0.0,Metabolome,False
Tryptamine,0.0,Metabolome,False
Folinic acid,0.0,Metabolome,False
Maltitol,0.0,Metabolome,False
Cytidine 5'-monophosphate (hydrate),0.0,Metabolome,False
"3',4'-Dihydroxyphenylacetone",0.0,Metabolome,False
Nicotinuric acid,0.0,Metabolome,False
Levothyroxine,0.0,Metabolome,False
2-(1H-indol-3-yl)acetic acid,0.0,Metabolome,False
Sorbic acid,0.0,Metabolome,False
Pipecolic acid,0.0,Metabolome,False
Urocanic acid,0.0,Metabolome,False
PA (2:0/2:0),0.0,Metabolome,False
"6-[2-(2H-1,3-benzodioxol-5-yl)ethyl]-4-methoxy-2H-pyran-2-one",0.0,Metabolome,False
4-Methoxybenzaldehyde,0.0,Metabolome,False
Vitexin,0.0,Metabolome,False
4-Methyl-5-thiazoleethanol,0.0,Metabolome,False
Esculetin,0.0,Metabolome,False
Testosterone,0.0,Metabolome,False
5-Methoxyindoleacetic acid,0.0,Metabolome,False
"3,5-dimethyl-4H-pyrazol-4-one 4-(3,5-dichlorophenyl)hydrazone",0.0,Metabolome,False
Androsterone glucuronide,0.0,Metabolome,False
"N1-(3-amino-4-chlorophenyl)-2-[2,4-di(tert-pentyl)phenoxy]acetamide",0.0,Metabolome,False
LPS 18:0,0.0,Metabolome,False
"5-heptyl-4-hydroxy-6H-pyrido[3,2,1-jk]carbazol-6-one",0.0,Metabolome,False
"2,3,4-trichloro-1-naphthol",0.0,Metabolome,False
"6-chloro-2-methyl-4-[(2,3,4,5,6-pentamethylbenzyl)oxy]quinoline",0.0,Metabolome,False
Deoxyguanosine diphosphate (dGDP),0.0,Metabolome,False
cis-Resveratrol,0.0,Metabolome,False
α-Hydroxyhippuric acid,0.0,Metabolome,False
α-Methyl-DL-histidine,0.0,Metabolome,False
Eriocitrin,0.0,Metabolome,False
"1-(4-methylphenyl)-3-(2-pyridylthio)pyrrolidine-2,5-dione",0.0,Metabolome,False
α-D-Glucopyranosyl 3-O-(2-methylbutanoyl)-α-D-glucopyranoside,0.0,Metabolome,False
S-Sulfo-L-cysteine,0.0,Metabolome,False
SM (d15:3/16:2),0.0,Metabolome,False
"2,6-Xylidine",0.0,Metabolome,False
"N,N-Dimethylaniline",0.0,Metabolome,False
2'-Deoxyguanosine,0.0,Metabolome,False
1-Stearoylglycerol,0.0,Metabolome,False
Cotinine,0.0,Metabolome,False
L(-)-Carnitine,0.0,Metabolome,False
"(3R)-8-hydroxy-3-(4-hydroxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one",0.0,Metabolome,False
Ecgonine,0.0,Metabolome,False
5-Dehydroquinic acid,0.0,Metabolome,False
17α-Hydroxypregnenolone,0.0,Metabolome,False
Benzyl 6-O-beta-D-glucopyranosyl-beta-D-glucopyranoside,0.0,Metabolome,False
L-Threonic acid,0.0,Metabolome,False
17-AAG,0.0,Metabolome,False
"4,6-dimethyl-2-(methylamino)-5-nitronicotinonitrile",0.0,Metabolome,False
d__Viruses|o__Caudovirales|f__Siphoviridae|g__Webervirus|s__Klebsiella virus KLPN1,0.0,Microbiome,False
nan,0.0,Microbiome,False
5-Hydroxylysine,0.0,Metabolome,False
L-(+)-Citrulline,0.0,Metabolome,False
Acetophenone,0.0,Metabolome,False
Apigenin,0.0,Metabolome,False
3-(1-pyrrolidinyl)-5-(trifluoromethyl)pyridine-2-carbothioamide,0.0,Metabolome,False
LPS 16:1,0.0,Metabolome,False
2-Ethylhexanoic acid,0.0,Metabolome,False
cis-2-Decenoic acid,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella dispar,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Murdochiella|s__Murdochiella vaginalis,0.0,Microbiome,False
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium ulcerans,0.0,Microbiome,False
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium,0.0,Microbiome,False
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia amnii,0.0,Microbiome,False
d__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|s__Victivallales bacterium CCUG 44730,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|s__Burkholderiales bacterium YL45,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio fairfieldensis,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella enterica,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Enterobacteriaceae bacterium strain FGI 57,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. P2ACOL2,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|g__Plesiomonas|s__Plesiomonas shigelloides,0.0,Microbiome,False
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira pilosicoli,0.0,Microbiome,False
d__Viruses|o__Caudovirales|f__Podoviridae|g__Drulisvirus|s__Klebsiella virus F19,0.0,Microbiome,False
d__Viruses|o__Caudovirales|f__Podoviridae|s__uncultured crAssphage,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. E76,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. N18-03635,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia albertii,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella aerogenes,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella oxytoca,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella variicola,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera sp. PO2S7,0.0,Microbiome,False
Flavin adenine dinucleotide,0.0,Metabolome,False
"N-[3-(aminosulfonyl)phenyl]-2,3-dihydro-1,4-benzodioxine-2-carboxamide",0.0,Metabolome,False
PC (15:1/16:4),0.0,Metabolome,False
"ethyl 3-[3,5-di(trifluoromethyl)anilino]-2-nitroacrylate",0.0,Metabolome,False
Nitrazepam-d5,0.0,Metabolome,False
Cholic acid,0.0,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae complex sp. ECNIH7,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter kobei,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella argi,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella sp. 9CBEGH2,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea cylindroides,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter sp. H121,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus fermentans,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium faecium,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium succinatutens,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii,0.0,Microbiome,False
5-Methoxyindole-3-Carbaldehyde,0.0,Metabolome,False
"7Z, 10Z, 13Z, 16Z, 19Z-docosapentaenoic acid",0.0,Metabolome,False
D-Proline,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor plautii,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Flintibacter|s__Flintibacter sp. KGMB00164,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Intestinimonas|s__Intestinimonas butyriciproducens,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Massilistercora|s__Massilistercora timonensis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|s__Clostridiales bacterium CCNA10,0.0,Microbiome,False
alpha-Farnesene,0.0,Metabolome,False
"3,3-dimethyl-5-oxo-5-(2-piperidinoanilino)pentanoic acid",0.0,Metabolome,False
Taurolithocholic acid sodium salt,0.0,Metabolome,False
7-Ketodeoxycholic acid,0.0,Metabolome,False
5α-Dihydrotestosterone,0.0,Metabolome,False
Diflorasone,0.0,Metabolome,False
"N1-[4-(aminosulfonyl)phenyl]-2,2-dimethylpropanamide",0.0,Metabolome,False
Arachidonic acid,0.0,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio piger,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio sp. G11,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter hominis,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter jejuni,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter portucalensis,0.0,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp. CRE-46,0.0,Microbiome,False
FAHFA (3:0/24:0),0.0,Metabolome,False
"3-(2-thienyl)-1,2,4-oxadiazole-5-carbohydrazide",0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium Choco86,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium GAM79,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium KGMB03038,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter sp. PEA192,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides difficile,0.0,Microbiome,False
2-Methylpentanedioic acid,0.0,Metabolome,False
2-[6-(1H-benzo[d]imidazol-2-yl)-2-pyridyl]-1H-benzo[d]imidazole,0.0,Metabolome,False
Porphobilinogen,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium maltosivorans,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes hadrus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. N6H1-15,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. SC05B48,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium] hylemonae,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium] scindens,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium phocaeense,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium,0.0,Microbiome,False
Tetradecanedioic acid,0.0,Metabolome,False
9-KODE,0.0,Metabolome,False
Gly-Phe,0.0,Metabolome,False
Lysopa 16:0,0.0,Metabolome,False
Homovanillic acid,0.0,Metabolome,False
Deoxyguanosine,0.0,Metabolome,False
Erucic acid,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium callanderi,0.0,Microbiome,False
"trans-2-Butene-1,4-dicarboxylic Acid",0.0,Metabolome,False
Ala-Leu,0.0,Metabolome,False
Eicosapentaenoic acid,0.0,Metabolome,False
Ornithine,0.0,Metabolome,False
Cinnamoylglycine,0.0,Metabolome,False
Allantoin,0.0,Metabolome,False
trans-2-Methyl-2-pentenoic Acid,0.0,Metabolome,False
Chrysin,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|s__[Eubacterium] sulci,0.0,Microbiome,False
20-Carboxy-Leukotriene B4,0.0,Metabolome,False
L-Pipecolate,0.0,Metabolome,False
"13,14-Dihydro-15-keto Prostaglandin A2",0.0,Metabolome,False
2-Acetamido-N-β-aspartyl-2-deoxyhexopyranosylamine,0.0,Metabolome,False
N-[4-(diethylamino)phenyl]-N'-phenylurea,0.0,Metabolome,False
"8(R)-Hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoic acid",0.0,Metabolome,False
"1-benzyl-3-(2-methylphenyl)-3,7-dihydro-1H-purine-2,6-dione",0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. A12,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. FDAARGOS_192,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. HSISS2,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. HSISS3,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. I-P16,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. oral taxon 431,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella sp. Marseille-P3954,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|g__Aminipila|s__Aminipila sp. JN-18,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mutans,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pasteurianus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pneumoniae,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pyogenes,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis,0.0,Microbiome,False
23-Norcholic acid,0.0,Metabolome,False
Gamma-Glu-Leu,0.0,Metabolome,False
(+/-)12(13)-DiHOME,0.0,Metabolome,False
PC (18:1/18:2),0.0,Metabolome,False
Xanthine,0.0,Metabolome,False
D-Glucosamine,0.0,Metabolome,False
Argininosuccinic acid,0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus infantarius,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus intermedius,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus lutetiensis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus milleri,0.0,Microbiome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens,0.0,Microbiome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas faecalis,0.0,Microbiome,False
"methyl 2-(4,5-dimethoxy-2-nitrophenyl)acetate",0.0,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus lactis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus petauri,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus acidominimus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus agalactiae,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus australis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus cristatus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gordonii,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gwangjuense,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus amylovorus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus crispatus,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus delbrueckii,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus mucosae,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus reuteri,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus ruminis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus vaginalis,0.0,Microbiome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella cibaria,0.0,Microbiome,False
"8,15-Dihete",0.0,Metabolome,False
"5-chloro-2,8-dimethyl-4-[(3-nitro-2-pyridyl)oxy]quinoline",0.0,Metabolome,False
Methionine,0.0,Metabolome,False
(+/-)-Equol,0.0,Metabolome,False
Deoxyadenosine,0.0,Metabolome,False
N-Formylkynurenine,0.0,Metabolome,False
Cannabichromevarin,0.0,Metabolome,False
2-(4-chlorophenoxy)-N-(2-oxo-3-azepanyl)nicotinamide,0.0,Metabolome,False
4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid,0.0,Metabolome,False
4-Hydroxybenzophenone,0.0,Metabolome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium adolescentis,0.0,Microbiome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia odontolytica,0.0,Microbiome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp. oral taxon 414,0.0,Microbiome,False
d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|s__Methanomassiliicoccaceae archaeon DOK,0.0,Microbiome,False
