feature,data_type,is_target,univar_score,pvalue,fdr,rf_importance,gb_importance,mi_score,corr_score,univar_norm,rf_norm,gb_norm,mi_norm,corr_norm,final_score,target_bonus
N-[5-(tert-butyl)-3-isoxazolyl]-N'-[2-(trifluoromethoxy)phenyl]urea,Metabolome,False,1.0843591635257734,0.03631592314967264,0.22269065108090527,2.0935732591491858e-18,0.0,0.06425117958428461,1.1677224370017278,0.15497728100165664,1.6183535606774627e-16,0.0,0.20694488026567315,0.4349163398354984,0.12102655032389785,
FAHFA (3:0/18:0),Metabolome,False,0.5369863780464789,0.11813299243913669,0.3822376947979443,0.0,0.0,0.1566583834914883,0.5988477434680004,0.07674579838020076,0.0,0.0,0.5045767349956883,0.22303987699044686,0.12101423746245815,
"4-benzyl-N-(3,5-dichlorophenyl)-1,4-diazepane-1-carboxamide",Metabolome,False,0.5349620662096624,0.028404585811637205,0.2052670068493142,0.0007644831295403636,2.3101486110237406e-06,0.10973693772019755,0.8089399015374633,0.07645648016694022,0.05909532849460873,2.9063130881157724e-05,0.35344872396369975,0.3012883626925132,0.12086273366371676,
DL-Glutamine,Metabolome,False,1.213560302019746,0.010314063060639077,0.12527619671345464,0.000508022998046201,0.0,0.05040247273557785,0.9285547757936385,0.17344293528498575,0.0392706977986636,0.0,0.16233995629100093,0.345838729845647,0.12078542146337645,
Phenylacetylglycine,Metabolome,False,0.35945235605050996,0.08544936403350348,0.3278846799730304,0.0,2.219677721002666e-07,0.12038854222164708,1.2611348926723838,0.05137232325513872,0.0,2.792494985459073e-06,0.3877561877713982,0.469707658412575,0.12054644948250594,
5-Hydroxyindole-3-acetic acid,Metabolome,False,0.7898241008152228,0.05530559057904696,0.267056659095765,0.0007750552360079184,0.0,0.05513335296645794,1.2058393163984817,0.11288181105666527,0.05991256314693619,0.0,0.17757752000991175,0.44911291014012705,0.12039060311923308,
(±)9-HpODE,Metabolome,False,0.059309493921602834,0.42599065321846163,0.7069251092295858,0.0,0.000909515155313712,0.1742605590936641,0.8370122601212925,0.008475376739919929,0.0,0.011442275995207505,0.5612711045928902,0.3117438674074668,0.1201961206506977,
(2E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide,Metabolome,False,0.06328169228099532,0.5753442197868741,0.8032436101180143,0.0002679528403001072,0.0,0.1753081781412833,0.7410187812112836,0.009043090325917243,0.020713028851426358,0.0,0.564645352346415,0.2759912508843029,0.12018711225102431,
2-Methoxybenzaldehyde,Metabolome,False,1.0537441185159921,0.028404585811637205,0.2052670068493142,0.0,0.0,0.058196123529228316,1.250340827709709,0.1506017248447304,0.0,0.0,0.18744231457858257,0.4656874263122423,0.11986560727143074,
Sulfoacetic acid,Metabolome,False,0.013453300942081527,0.7756340709350588,0.9061977047772533,0.00011686341584026608,1.774649531915448e-09,0.16329136162446645,1.0164535508657866,0.0019215288700037718,0.00903366167443719,2.232621371981247e-08,0.5259407142162307,0.3785764869692997,0.11958363437421773,
LPE 17:1,Metabolome,False,0.0026523952427570012,0.7606180913455475,0.9009872214813349,0.0009469351989708933,0.0,0.12791235174545657,1.0555319087809418,0.0003778444031685951,0.0731990602329414,0.0,0.4119894216376185,0.3931311583986504,0.11952464746469374,
"N1,N1-dibutyl-4-(phenylsulfonyl)aniline",Metabolome,False,1.1399578983004732,0.02440954940532118,0.1946599924798088,0.0,5.537660874237667e-07,0.06434416992727465,1.0597131016606003,0.16292355010506712,0.0,6.9667276813033425e-06,0.20724439033724615,0.3946884369485398,0.11943396062249731,
8-Iso-15-keto-prostaglandin-F2β,Metabolome,False,1.1549979340957561,0.0035123764362682297,0.08598515337779124,8.183373173646881e-05,8.75846833222532e-05,0.04995743737877767,1.1754430053109952,0.16507309851185262,0.00632583123425352,0.0011018707205383497,0.16090655399048454,0.43779185306031754,0.11923892991083127,
Dihydroxyacetone phosphate,Metabolome,False,1.0487324626197219,0.009202709237579152,0.12109231571781234,0.0008826874836134332,7.156264825291974e-09,0.052583569416674525,0.8533890256268548,0.14988545015670315,0.06823264606712459,9.003033841425389e-08,0.1693649913866649,0.3178433673282796,0.11921290001068748,
Cer-NS (d17:1/14:0),Metabolome,False,1.0160342847051897,0.016930498669197977,0.1640077141022307,0.0009154152684412448,0.0,0.07875767309077819,0.5332204982875907,0.14521216897588207,0.07076253733688123,0.0,0.2536684514312111,0.19859711528361806,0.11916426427002838,
SKK,Metabolome,False,0.6906397249702813,0.09284165561454387,0.33700453842612593,0.0,0.0,0.14296345097302665,0.5473634580943345,0.09870620536147309,0.0,0.0,0.46046709858719626,0.20386463787176243,0.11906839018369761,
Perillic acid,Metabolome,False,0.9903819904736605,0.008199497758144617,0.11407054590405595,0.0,0.00022508281311330828,0.07427224185534675,1.0666490771823172,0.1415458979013764,0.0,0.0028316841719166854,0.23922144771918413,0.39727172985403464,0.11864049634807733,
beta-Estradiol 17-Acetate,Metabolome,False,1.111237581665205,0.02319077419600057,0.19022458418433713,0.0003820890105481644,1.8433496835164581e-06,0.04995031378341852,1.0563376121603385,0.15881879186472583,0.0295358716497767,2.319050508531502e-05,0.1608836097955577,0.3934312413238874,0.11850990917460139,
Lysopc 16:1,Metabolome,False,0.008438026237988316,0.8983353340437511,0.9584266840912722,5.5483464590199676e-05,3.0682472890434354e-08,0.1759827813158863,0.8592582801311194,0.0012047369755884497,0.00428892860977611,3.8600491808927324e-07,0.5668181633998203,0.3200293617098828,0.1184593911270655,
15-Keto prostaglandin A1,Metabolome,False,1.5148000593676765,0.012205380403780556,0.13716936411081493,0.0,0.003269263466354212,0.0051100429431478744,1.148967174390591,0.21649665199693516,0.0,0.041129402478368694,0.01645879860672381,0.4279309725007461,0.11843679313583746,
2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid,Metabolome,False,0.011997003329070525,0.7907344070155371,0.9113646924653527,5.630026809651543e-05,6.669112882991259e-05,0.1609899963231014,1.0421829395167266,0.0017133922500872753,0.004352068356954441,0.000839016588173938,0.5185283091861593,0.38815935630852716,0.1183650200906762,
Thymidine 5'-diphosphate,Metabolome,False,0.4766548249597956,0.1719083661607338,0.451652762342427,5.479061413328062e-05,0.0,0.12489547972858484,0.9775755078952131,0.06812310654744277,0.004235370560203598,0.0,0.40227246044954584,0.3640964225182438,0.11824628592353997,
"methyl 2-(2-acetyl-4,5-dimethoxyphenyl)acetate",Metabolome,False,0.018229661016117088,0.851870176638688,0.9337750842849625,0.0,4.759663321598384e-09,0.16022664855975344,1.074113363851033,0.002604174664676483,0.0,5.987957545491352e-08,0.5160696630957807,0.4000517913948372,0.11819689297916885,
Docosanoic Acid,Metabolome,False,1.2579520057175748,0.016930498669197977,0.1640077141022307,0.0003715829873893635,0.0,0.049249736582841486,0.8841634088223604,0.17978747576726897,0.02872374530486365,0.0,0.15862713970694106,0.3293052367554443,0.11784177368798221,
QKK,Metabolome,False,0.03727417978998369,0.6441402284640918,0.8451162615245541,0.0002545429807794427,0.0,0.14523580606891118,1.0991031323579383,0.005326050832098936,0.019676432983160852,0.0,0.4677860654338989,0.4093591904033429,0.11762075235083902,
"(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid",Metabolome,False,0.7258766624333286,0.029855909714942085,0.20767612969116103,0.0005151808785529706,0.0,0.08880846706804268,0.9008504778051757,0.10374233052863852,0.03982400928916964,0.0,0.286040780930181,0.335520308706295,0.11753684949104062,
MGDG (9:0/15:1),Metabolome,False,0.8403362964551654,0.048218697812299725,0.2576559182592936,0.0,0.0,0.10769012952323442,0.7869883872061121,0.1201011030277076,0.0,0.0,0.3468562150014062,0.29311255655543916,0.11737001881406713,
Lysopg 18:1,Metabolome,False,0.004215181694692454,0.9295171506992634,0.9719917754663159,0.0,0.0,0.17443999077309558,0.8769478715546766,0.0006012005955093991,0.0,0.0,0.5618490312186124,0.32661782152818764,0.11711949701426344,
(S)-Equol,Metabolome,False,0.6764731286084793,0.06324012734576065,0.28327988958569095,0.0,2.7575461233783075e-07,0.1008086776417827,1.056725510945502,0.09668149045696235,0.0,3.469167460142643e-06,0.32469193342906694,0.393575713601309,0.11706650234507168,
WNK,Metabolome,False,0.2851895572586507,0.26675414389080676,0.5627318546474066,0.0,0.025485842131274132,0.014935162268267188,0.8961413701479262,0.0407585532482523,0.0,0.3206280158528433,0.04810425874439401,0.3337664091482451,0.11694544887152797,
Cannabigerolic acid,Metabolome,False,0.029672806300622277,0.3208893297559894,0.6137907349299906,0.0015043852503529938,2.1399650755245303e-11,0.1261400684731735,0.6813264713102657,0.004239649144241061,0.11629051985163585,2.692211434982736e-10,0.40628112255342264,0.25375894625792655,0.11666258776883157,
IPK,Metabolome,False,1.1579001145673586,0.012900874800987207,0.1404860780052331,0.0,0.0,0.08011775745086247,0.7569383771356124,0.16548788325663982,0.0,0.0,0.25804911022798277,0.28192047873133014,0.11654577938432237,
L-Tyrosine,Metabolome,False,0.610649188002879,0.09284165561454387,0.33700453842612593,0.0,0.0,0.10545752879063364,1.0522414611197834,0.0872738169259268,0.0,0.0,0.3396652919042973,0.39190563646992416,0.11632250251041504,
Arachidic acid,Metabolome,False,1.5534919466543182,0.010314063060639077,0.12527619671345464,0.0010986980587819545,2.069929607973962e-05,0.0015304003635052688,0.7398817454295433,0.22202656467830056,0.08493048465195782,0.0002604102386498482,0.004929224989070943,0.2755677637397669,0.11618883273654691,
FAHFA (20:3/22:5),Metabolome,False,0.03783570438807145,0.6162092532681608,0.8270245736595204,0.0014968893995291393,0.0004124631812896424,0.09340990974301477,1.0561751692239663,0.005406304916704837,0.11571108290964788,0.0051890477367026715,0.30086144273876775,0.39337073971401804,0.11605376213198092,
17α-Hydroxyprogesterone,Metabolome,False,0.032306749539682315,0.5488325708879072,0.7831962308468192,6.353769221403966e-19,1.130615361605282e-08,0.1484108193940794,1.1516373885414708,0.004616096951290871,4.9115286499985086e-17,1.4223856453988142e-07,0.47801237966921867,0.4289254894580972,0.1159792634292927,
2-({1-[(2-nitrophenyl)sulfonyl]-1H-pyrrol-2-yl}methylene)malononitrile,Metabolome,False,0.7514525966153404,0.03631592314967264,0.22269065108090527,0.0007094830132939429,0.0,0.06416906725217197,1.046301185426913,0.1073976880903696,0.05484376320659763,0.0,0.2066804068840585,0.3896931903610779,0.11590162729747686,
acetoacetate,Metabolome,False,0.3824326152802051,0.03295061051524637,0.21455263506628464,0.0,3.3759653675623102e-06,0.18475240058550568,0.2742965625447543,0.05465670238076562,0.0,4.247177989308622e-05,0.5950639920596076,0.1021613126812317,0.1158812351472726,
EMK,Metabolome,False,0.09308162155430011,0.4491942357418044,0.7208106689393385,0.0,0.002848938972386682,0.14591090874401358,0.917681165386713,0.013302148706073673,0.0,0.03584145445526674,0.4699604853149041,0.34178887117279333,0.11583189541739042,
FAHFA (5:0/24:1),Metabolome,False,1.5126394070677887,0.009744273631270613,0.12259926744044859,0.0,1.2440055276271744e-08,0.0,1.3686327736232256,0.21618784776454777,0.0,1.565037647092769e-07,0.0,0.5097450709360984,0.11583089272372712,
4-Hydroxyalprazolam,Metabolome,False,0.15348631269550544,0.23436381551369012,0.5234235709987507,5.808729919629931e-05,3.5488826143950073e-06,0.15117209200519688,0.9372055060580106,0.02193529355840643,0.004490207690304156,4.4647188242283755e-05,0.4869060876693805,0.34906068039165616,0.11565405061731912,
L-Saccharopine,Metabolome,False,0.45731814706123874,0.1091621468956405,0.36869952930099753,6.262472152785646e-19,0.0,0.15089475822786325,0.6105834453456813,0.06535947448332208,4.840955081372628e-17,0.0,0.48601283083401536,0.22741082024229262,0.11525084899432819,
L-Phenylalanine,Metabolome,False,1.4636193793949157,0.014397818129822288,0.1505573167350291,0.0,0.0,0.03162541645852146,0.9987815239099703,0.20918181906760464,0.0,0.0,0.10186144541946378,0.37199456900869915,0.11523321943407086,
"2-[1-(4-isobutylphenyl)ethyl]-5-(3-nitrophenyl)-1,3,4-oxadiazole",Metabolome,False,0.0005724900894389691,0.99215848526132,0.99215848526132,0.0,0.0,0.17767845818803396,0.7866198261668176,8.058069519378357e-05,0.0,0.0,0.572279723009252,0.29297528659030303,0.11516366131897623,
5-S-cysteinyldopaquinone,Metabolome,False,0.8692693101997496,0.028404585811637205,0.2052670068493142,0.000738159743617398,0.0,0.03905895514206015,1.1954617768353477,0.12423626031354859,0.05706050381621027,0.0,0.1258039283866003,0.44524781225360793,0.11493137453146798,
trans-Aconitic acid,Metabolome,False,0.0063370196877121305,0.7907344070155371,0.9113646924653527,0.0008248645722136675,0.0,0.13403040036350533,0.9113464363963109,0.0009044574187932135,0.06376287582413928,0.0,0.4316948783609585,0.33942951156895673,0.11490923909271224,
Stearic acid,Metabolome,False,1.9181774055544933,0.006106206233182797,0.10311978226947205,0.0,0.0,0.030228591061695953,0.48437646432790854,0.2741480528068438,0.0,0.0,0.09736244841476428,0.1804052335492138,0.11488930645918917,
d__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus porcorum,Microbiome,False,0.32943997385880186,0.14309072731529238,0.41494996956996627,0.0,0.0,0.0688471391802441,1.8121184462927284,0.047082900729677926,0.0,0.0,0.22174788177390292,0.6749205950290886,0.11487911198789769,
Glutaric Acid,Metabolome,False,0.7985126194203395,0.05530559057904696,0.267056659095765,1.2134103669126215e-18,0.0,0.12171943355253845,0.5847373687763605,0.11412358943932126,9.379786349841099e-17,0.0,0.3920428195328687,0.2177844906759109,0.11482194882931777,
ACar 10:2,Metabolome,False,1.2410671432232185,0.014397818129822288,0.1505573167350291,0.0,2.7701800758391843e-06,0.05924244975202542,0.8845226319620659,0.1773742614792472,0.0,3.4850617715373576e-05,0.1908123983077308,0.3294390288349269,0.11478501119696954,
"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Metabolome,False,0.1560750795030839,0.29298300415931666,0.5915858869150397,0.0003374910696564926,0.0,0.12899793283103778,1.0533573806778727,0.022305284670296917,0.02608840516511919,0.0,0.41548594028875985,0.3923212589109909,0.11476870362678193,
Monolaurin,Metabolome,False,0.14337950420239365,0.13266119431279322,0.4024438536405389,0.0,6.097764356576962e-13,0.1651293847124895,0.7728110725612403,0.02049081068683852,0.0,7.671373293128522e-12,0.531860752888478,0.28783223856319806,0.11470957999717733,
Betulin,Metabolome,False,0.8576639593915669,0.031370534499545806,0.21123272483915917,0.0,7.023336668926002e-10,0.08367975101285574,1.0054436052727085,0.12257760313483763,0.0,8.835801811943822e-09,0.2695218386037603,0.37447585047607246,0.11464914354578296,
Inosine,Metabolome,False,0.36716769976706215,0.1541382027573731,0.4292490690544835,0.0006703767252713824,1.285995244242428e-10,0.11318818702129185,0.8393522725773047,0.052475013768609344,0.05182080711038207,1.617863366781471e-09,0.3645647591556302,0.3126154012756961,0.11464396023266513,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus fermentum,Microbiome,False,0.09175005190275888,0.48530803091725294,0.7483411922054125,0.0007570245936310362,0.0,0.07067303550614046,1.6594587596274362,0.01311183842610133,0.058518776033711986,0.0,0.22762886168718963,0.6180627407470571,0.11451384886404256,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecalis,Microbiome,False,0.22261608248129727,0.25019304369759143,0.5441526391163869,0.002561296812384405,1.5271929410842866e-05,0.004682193015298042,1.4253941301181667,0.03181544201863161,0.19799086552904635,0.00019213053270994386,0.015080748387826085,0.5308857466897161,0.11443146202153859,
Shikonin,Metabolome,False,0.006605693931518804,0.9295171506992634,0.9719917754663159,0.0,0.0,0.15996718580029112,0.98634483212914,0.0009428568149502402,0.0,0.0,0.51523396653678,0.3673625431970953,0.1143042063447116,
N6-Acetyl-L-lysine,Metabolome,False,0.026179904176158578,0.6024461237831564,0.8186423661390739,0.0,0.0007618787357107604,0.15979280462590983,0.9096691942901205,0.003740437420353183,0.0,0.0095849164447132,0.5146723069456812,0.3388048254494408,0.11412044310184485,
"3,4-Dimethoxycinnamic acid",Metabolome,False,1.1569543251686036,0.014397818129822288,0.1505573167350291,0.0019242389392906162,0.00016387856074643066,0.0,0.7223672542008367,0.16535270936989377,0.14874563979961902,0.0020616959605376335,0.0,0.269044519706854,0.11410901392366582,
7-hydroxy-3-phenyl-4H-chromen-4-one,Metabolome,False,0.5479404115472415,0.031370534499545806,0.21123272483915917,0.0005435164629373484,1.5825894065296793e-06,0.10157963097465528,0.8330973290636625,0.07831136814213073,0.042014378968469546,1.9909975849009623e-05,0.327175076091879,0.31028575764410166,0.11410582435811843,
Ursolic acid,Metabolome,False,1.0576828636362738,0.02701445442852781,0.204584285576237,0.0,2.4869144253366422e-06,0.1068218866549917,0.4589471992163696,0.15116465723487077,0.0,3.1286956643784166e-05,0.34405971511498284,0.17093414473857663,0.11405802630289506,
"(1E)-1,7-bis(4-hydroxyphenyl)hept-1-en-3-one",Metabolome,False,1.080748474418896,0.018828890151402367,0.16892509971059283,0.0008839385725673409,0.0,0.0019508997987107701,1.3245278538891376,0.15446123495477684,0.0683293565239683,0.0,0.006283600205734984,0.4933182646577674,0.11369507611406213,
Deoxycorticosterone 21-glucoside,Metabolome,False,0.4383023200580091,0.13266119431279322,0.4024438536405389,0.00042626956065925834,9.05038786600154e-12,0.10783248716559202,0.9265676913371867,0.06264169899429561,0.03295107339982365,1.1385960445128325e-10,0.34731473086746817,0.34509864344209806,0.11363735204534656,
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum umeaense,Microbiome,False,0.3264770269896156,0.1377999105325686,0.4082290032475156,0.0,0.0,0.11013213196523686,1.2441244724751772,0.04665943114431651,0.0,0.0,0.3547215943802508,0.46337215482301614,0.11354328398263419,
