,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
N-Methylhydantoin,-0.030644789060445408,0.029240983802973224,0.010273281781717398,0.001394526904297655,-0.022736206314643397,-0.018896925662771482,-0.021388398992884777,-0.013722051678753351,-0.030943277598976804,0.0045737905482909754
N1-[2-(2-pyridyl)ethyl]-2-aminobenzamide,0.01934975196098107,-0.001211669086599692,-0.014012265819502118,0.01813501968119368,-0.026157613407850253,-0.010943104567357781,-0.013158333185358353,0.007231640612438925,0.0037718127200052068,-0.004655588996652109
Limonin,0.00035405528103083953,0.008512718759454911,0.007653790575658655,0.004035288582441946,0.012170745655502078,-0.007544953039556803,0.01572370467699224,0.00313068369010346,0.009375951745527435,-0.013476341240744778
methyl 2-acetyl-3-amino-3-(2-chlorophenyl)acrylate,0.002195329152748224,0.0007181741252138393,0.010843305445052813,0.015313497853342977,-0.004731775218853352,0.01673695652481291,0.014748617630440657,-0.039053854824972326,0.024045091224105985,0.04305570022484883
GQH,0.006045150971305882,0.025825696166480783,-0.047906301165244344,0.020126611267614922,0.00805596679066767,-0.00479598674568252,-0.0038825672576713833,0.011145052671516754,-0.01589544124319271,-0.01869536915483268
"3-hydroxy-1,5-diphenylpentan-1-one",0.004072024923581727,0.019280488663314305,-0.025493608422109116,0.01981974827353694,-0.0396552933923946,-0.010079973305291824,-0.014467194984647127,0.017698513765282503,0.0009763358769595911,-0.027754415240214148
Valerophenone,0.03853826297631674,0.003285172975378318,-0.016708929005734112,-0.02931158682650546,-0.015447047483774226,0.005306809790970677,-0.007437986157027526,-0.015324023378697704,-0.013913091665981635,0.021761333860994138
PharmaGSID_48506,0.00433356883712245,0.010157083836243417,0.020209922911610098,0.0012849452658708603,-0.005412074661924204,0.020426128083687038,-0.008172315053112392,-0.012382012695211119,0.035302947327791885,0.038338905184477835
3-hydroxy-4-methoxy-9H-xanthen-9-one,0.026788715686597537,0.009200072971262125,0.007447207240231669,0.0037581437315117715,0.015262095101266318,0.04068851061094883,-0.0064031248169209385,0.024532369571244838,-0.018387207504732307,-0.00689538769861752
"3-(5,7-dimethoxy-4-oxo-4H-chromen-2-yl)propanoic acid",0.021829571062648018,0.011617592856732766,0.01489725632475762,0.000315166478919673,-0.02521435930226725,0.008595115449375908,-0.012907133904965982,-0.023752029550648274,0.006777721445534949,-0.024382560670985595
"methyl 2-[(2-acetyl-3-oxobut-1-enyl)amino]-3,4,5-trimethoxybenzoate",0.039050789526361165,0.006592623160601763,-0.0012049922851597931,-0.0018110252714136105,-0.023293301861690915,0.007334191360692617,0.007279066851152954,-0.0040090756801420425,-0.0021910975422133445,-0.03201865824199002
Gamma-Aminobutyric acid,-0.0028525407779863877,0.01071945695367555,0.005590935360003255,-0.02269527384839444,-0.023770762203859954,-0.011914660016568341,0.007632936670257014,-0.035084001562277645,-0.005348024571601313,0.022409939429597858
"6-amino-1-(2-methylphenyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione",0.005971018253438924,0.011854651851641352,-0.0143545943224176,0.02319555264035069,-0.01664717722498165,-0.0038000012362019294,-0.029705450450944585,0.012082463147034636,0.029403440736226496,-0.02139993293500903
"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid",-0.01846431804192976,-0.02051103641819389,0.030663882223171263,-0.016897869446775793,-0.009743914600996616,-0.013962821726720897,-0.008824525365759072,0.010269154213588578,-0.021064843013311997,-0.012140597988829084
4-(2-Hydroxyethyl)-2-methoxyphenyl β-D-glucopyranoside,0.01420170127946619,0.01175627354012614,0.0003826171072988294,0.029694334504165334,-0.023703614159415385,0.00787606132158443,-0.027203909558127917,-0.0001984227126657016,0.010335014543876931,-0.045800503978957
N-Desmethyltramadol,0.03297275917326061,-0.00042795401056079337,0.0019748569343876624,0.01575980040526565,-0.007001531748415034,-0.005589823637538948,0.0211275059887183,-0.0008064242869776924,0.00895244209211178,0.02854558275685598
"2,4-Dimethylbenzaldehyde",0.0019427560616039478,0.009809302577523469,-0.009236137594252736,-0.005837623247464183,-0.03877051772685078,-0.022515808868785358,0.0014099719890750659,0.018413061815212024,-0.02919984256175099,-0.0019970924001809576
YMK,0.002809992403072724,0.003361106778741317,0.020511331496306885,0.022324660535699394,-0.004346451595649641,0.015156884770141698,0.014795099943453072,0.021692252394294467,-0.007044519226006393,-0.006447456201624076
Oxymatrine,0.002511139912441998,-0.0041867435187113175,0.045542905884079124,0.03924312176437811,0.005146274106108341,0.014733167758555795,0.03462090673814016,-0.004978264649698482,-0.012996711768408777,0.01642464525928928
PQH,0.01082570561757687,0.010140617820755387,0.04278134956931079,0.011161060754964716,0.010898975604930201,0.0005979749263644843,0.014976615431918704,-0.028338917451791665,-0.019858115760759607,-0.009855987748019568
ACar 18:0,-0.010339675358003241,0.028567323002134923,0.02562424975776847,-0.022972435132083142,0.01893146966889069,-0.02144890024842914,-0.014435011875847087,-0.009484508049781487,0.033321629924557825,-0.0005224256332671106
3-Methoxy prostaglandin F1α,-0.013837875242527282,-0.00536419862496909,-0.013862286642140198,-0.02068915308319258,0.0010154936334677768,0.014518962936131554,0.013167445121609042,-0.005208884643399271,-0.0006024072209799857,-0.027006869891455103
TNK,0.018920346352163015,0.006130366721245207,-0.004270438549332827,0.03834034316244634,0.023783839901892888,0.016378429231069563,0.010331096536903497,-0.008628608026782293,-0.009451850297397207,-0.012025170614697132
L-Glutathione (reduced),0.009733772789921841,0.005544467803558226,0.017834321155230586,-0.014216359998191399,0.015153939179205505,0.0351545826260841,0.0036084351513166646,-0.009489924465068756,0.00749034335178153,-0.03076309055946923
Palmitoylcarnitine,-0.048699163990212985,0.03720555962312555,0.021039386961253785,-0.00846131980105092,-0.0032536095437082128,0.01296224423969089,-0.011248603889109112,-0.011334685155797471,0.002347743201099971,-0.0020708817634304193
2-chloro-N-[4-(4-methylpiperazino)phenyl]benzamide,0.002182224558091641,-0.005733641837323715,0.03161311689526321,-0.006107944372504215,0.0034004195266664986,0.007000802577950719,-0.007843520396290176,-0.017187491593913844,-0.008082981690700127,0.018545738536778284
Neosaxitoxin,0.01911052332335813,-0.001936991755138385,0.00469034489245549,0.019941925801938543,-0.0013214418276125048,-0.0028934235988504952,0.0078081236759864805,-0.006613859062515346,-0.001932468876125172,-0.022086341681550544
Glycitin,0.00043972358087467507,0.017381518431986844,-0.035494145221071076,0.025524142705739376,0.030657818553817762,0.01767291464774222,0.04644240611849109,-0.006330156113899243,0.012528760537776261,0.01845522633456127
"N-[2-(1,5-dimethyl-4-nitro-1H-pyrazol-3-yl)vinyl]-N,N-dimethylamine",0.03636070301022403,-0.006061357908855187,0.013176045882987361,0.018162152152947763,0.0020538137363199298,0.009965458754489327,-0.003927651849190573,-0.004659816910715035,-0.002680071060518704,0.0025073866724864896
Salvianolic acid A,0.0021274682655063847,0.02021793445317996,0.006062775887854953,0.018799175752122435,0.031563447790171624,0.06282547498323225,-0.04873717422295943,0.04106966216647332,0.03672361975037842,-0.0017632922731568705
"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine",0.015540672391376837,-0.004214795119203851,0.0404106650166359,0.01507446338782429,0.013563650773597818,0.01846887341642333,0.019538672904577864,-0.008696727823412322,0.02722419548147573,-0.011179636454719508
"2-(4-methylpiperazino)benzaldehyde N-(2,5-dichlorophenyl)hydrazone",0.012004171394759525,0.01449960860585764,-0.0014115354199764178,0.02224678108911119,-0.005245949897286028,0.007815427920746255,-0.0005521776907145143,0.0068801473180974786,0.015882340851200147,-0.004773496534526557
PC (16:0/16:1),-0.0036623397032194372,0.007098294133280237,0.007915125330381393,-0.01937413888614907,0.007955370441872608,0.004601102020399538,0.010130995682622516,0.015985261139014117,0.012118738383084809,-0.022536922009115164
Aloesin,0.003365470945181702,0.013287736235752865,0.011496816801601474,0.014229892327471695,-0.000176344058541809,0.010385759086877857,0.04119157398835518,-0.04831585918867871,0.01192343049109808,0.03583694183862564
WPH,0.01913751737668483,0.005203526008253726,-0.00851474780020096,0.0073768500637579944,-0.00923860139211748,0.014008851747028084,0.030334098910638124,0.0015552906621291733,0.012262067079052402,-0.03234837795062909
TQH,0.02450914586129904,0.00042198887366868496,0.001014206800673848,0.02318713976186443,0.0020494476950077,0.00872948893038913,-0.0035517753595602744,0.005221229388685477,0.015104552060333603,0.0012266005733579655
LPE 22:0,0.006277828267812927,0.02415289966569904,-0.00477452591496926,-0.01483741728436528,0.03339270776456425,-0.03829294748119998,0.031216717072821944,-0.013556842907018665,0.0037929328825950827,-0.007949195297738966
"6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one",0.0031732113975649133,-0.0024806118884955074,0.005568716065238674,0.018592872875353453,0.01675159283431302,-0.0072073607983014504,-0.022745011104168468,-0.007229892875256366,0.05364879721950716,-0.010774564066688983
4-fluoro-N-[4-(4-methylpiperazino)phenyl]benzenesulfonamide,0.004955868472377461,0.004606177606489883,0.01188937689242534,0.022231182616368885,-0.02848486962431306,-0.020688940795940858,0.02002199480710134,0.03982604565559687,0.007496684353508938,-0.011410701211078374
17beta-Trenbolone,0.025511315209443608,0.0030202294354303343,-0.022710160326186696,-0.014743337056088372,-0.01554975420720611,0.01875333879345565,-0.019338109678435453,0.0033619250037669975,0.0005088892745401055,-0.010227668004244963
"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one",0.033592071727896605,0.010609744357757632,-0.031625729493603455,-0.002252282241706702,-0.009489117089335794,-0.022489794404262006,0.01344479509103212,0.020751784613302647,-0.012883642992575037,0.015535727705337793
"11(Z),14(Z),17(Z)-Eicosatrienoic acid",0.018102938951606095,-0.0012115886623402827,0.0013032299261421807,-0.002501905145327953,0.017462747891704992,-0.031233800559559325,-0.027061512124324227,-0.01758764407253138,0.004577354245830666,-0.011491905311319484
Cholecalciferol,-0.0029995096084222037,-0.00921649917907813,0.02762245270275162,0.012549924629281414,-0.0050463392270340334,-0.0056324415419848955,-0.01589009457594881,-0.016308248576433267,0.034207364227314636,-0.011076697252384025
IMH,0.008040284886700642,-0.004326830637515041,0.006267856425503779,0.03829333104474893,0.021250205375806856,-0.00948853131509734,0.016615275784008118,-0.03076132731240394,-0.0006486526352448965,0.005823514327686432
2-Pyridylacetic acid,0.02459825313390119,0.01354436163729684,-0.018905481846673566,-0.0010191854441203723,0.0059475607882700935,-0.0021481207134508287,0.014028424972812308,0.0039087843919231955,0.028374299443098196,-0.0028966623582003174
Biopterin,-0.012710512733505559,0.020405222246285267,-0.010399476045716078,-0.0011356340140734151,-0.015256851263111717,-0.007908163135340283,0.002455287183946035,-0.005455960329918135,-0.01039023404807186,-0.02042037845060998
2-(4-aminophenoxy)isophthalonitrile,-2.968413299553621e-06,0.015182647747971584,-0.016889284064203,0.01881366098696053,0.029489321657708716,0.018681329690781838,0.007636794052786956,-0.011620032013983265,0.0046583763337369214,-0.024388811326399553
Lysopc 16:2 (2N Isomer),0.029751091426778196,-0.012751795542710935,-0.01166019738019862,0.0042615900581166105,-0.014617327334995513,-0.0024955027409879556,0.005359232440417425,-0.010344361251115517,-0.002414090992799384,0.005934246550771568
ACar 17:2,-0.016778473864244203,0.00929007882636728,0.00020482850331418538,-0.022712683052670248,-0.0007151778428577785,0.0015084604186633855,-0.020279095512450832,-0.030625129413948748,-0.005046202292288349,-0.003461172522917119
"3-phenyl-5-(trifluoromethyl)-4,5-dihydro-1H-pyrazol-5-ol",0.007867215238364653,0.0032892245922767184,-0.007190595036730415,0.04221033280473843,-0.002069849342674069,0.0009100069590933615,-0.02472236289926428,-0.0007731563401260461,0.029021450191561715,-0.029132539749141498
7-alpha-carboxy-17-alpha-carboxyethylandrostan lactone phenyl ester,0.03409212500571775,-0.0017613634986900436,0.012577701650784586,-0.0019222585496920892,-0.019588436116401084,-0.005752577700710835,0.0024656722681828396,0.025552546704316562,-0.010187232265288263,0.009198694576426605
Aripiprazole,0.021917133759919327,0.022162164893818698,0.009733405832298059,0.009902366536240928,-3.127020455185188e-05,0.004579124788628535,-0.00878973082196034,-0.013234417867078562,0.001273715616182385,0.0026057869360004552
Ocfentanil-d5,0.0222763658416504,-0.01099277678824759,-0.006832853629820531,-0.008396999161789707,-0.01990235073712971,0.010777619323698475,0.008037494768357528,-0.00952754509164333,0.02511615378623009,0.016426692605241586
trans-Cinnamaldehyde,0.004263704216527107,0.0038102837821867024,0.01623329525890244,0.019076486743542908,0.016616663545154446,0.019821852964565057,-0.0013416883776451503,0.01077398614616252,-0.03242481964474256,-5.14331884601809e-05
"6-methyl-7-nitro-2,3-dihydro-1,4-benzodioxine",0.013976359303199818,0.0070683032475607555,0.01785877437325049,0.008004453616421926,0.007580181648248045,-0.007339917483117148,0.016303775643920406,0.015854120766299024,0.0023498717638174567,-0.011037352238510543
"N2,N2-Dimethylguanosine",0.00532805836239948,0.025574639170032318,-0.036492005698523594,0.020699767436895333,0.030439363443989256,-0.013027548069116681,0.02081223882380216,-0.024167335438020902,0.05235863815344637,0.005216620089933717
"9-Aminoacridine, monohydrochloride, monohydrate",0.024702689448932304,0.004224347890319687,0.0048493764249327885,0.00567337439305108,-0.010389331296790191,0.026674234474386146,-0.015134925940892106,0.0032960853839466508,0.013030775127007276,0.045257869292909716
"2-(2-acetyl-3,5-dihydroxyphenyl)acetic acid",-0.00735111547759686,0.02702812079592548,0.0278708913145524,0.012288324930801292,-0.002756552856169732,0.01358907011743072,-0.024827287486795892,-0.003259234531130053,0.007435829038245453,-0.02818417496941748
"4-[(benzylimino)methyl]-2-methoxyphenyl 3,4,5-trimethoxybenzoate",0.012269096518877198,-0.0035339664982890024,-0.00659529044624466,0.032485552849908825,0.010930510028044392,0.011288021576672178,-0.018931470974824997,-0.01265476985455821,0.03040808860637663,-0.0025736789412666005
3-hydroxy-N-(1-hydroxy-4-methylpentan-2-yl)-5-oxo-6-phenylhexanamide,0.04758288128026935,0.017449452392135,-0.0522810440699372,-0.008506196089063691,-0.042337494673550316,-0.007458233496357772,0.0014420498173044576,0.02609976229316748,-0.007395054955548194,0.004223598320211827
AKB48 N-(4-hydroxypentyl) metabolite,0.006785909597617116,-0.0033725650854013285,0.04800536843383587,-0.012499828403724876,-0.019451275688117654,-0.014101396539028348,0.02323564137674816,0.023299004540683857,0.015975961008193453,0.013149483460303917
Taxifolin,0.002433255395731241,0.017619373415026052,0.004354929206484217,0.014591481347392476,0.010007329833545053,-0.005849933539273046,0.039972524146642714,-0.0025999745517576224,0.002609910904142755,-0.027626465209689317
2-{2-[(1-methyl-1H-pyrazol-5-yl)amino]-2-oxoethoxy}acetic acid,0.01946032717998483,0.0031049343292857165,0.01251791750870478,-0.0037756821509824607,-0.042362367377548754,0.016225019456647522,0.032111207178816714,-0.004177696004300999,-0.006290019790133363,-0.004922373833347142
Andrographolide,0.02701143382563336,0.004818088528162766,0.005939276862312673,-0.01627849450291005,-0.003124943857346064,-0.02314575133057895,0.016474076605209595,-0.0180323246258043,0.009704629161785714,-0.02529923426873034
"6-amino-3-benzyl-1-(4-chlorophenyl)-2,4(1H,3H)-pyrimidinedione",0.0029395235225292914,0.0026869838984967713,-0.0006877972929711182,0.023007200442130046,-0.008159229150570272,0.008356913682454604,0.0240702456233142,-0.02433792939534702,0.00012936783656515707,0.03529002230592714
